@id,name,addr:street,addr:city,website,phone,amenity,building,municipality,addr:place,addr:town,@lat,@lon
172179439,,,,,,,,,,,41.9980435,21.4200832
172179441,,,,,,,,,,,41.9980432,21.4207967
172179443,,,,,,,,,,,41.9975351,21.4213127
172179444,,,,,,,,,,,41.9975153,21.4214598
172179445,,,,,,,,,,,41.9968482,21.4214690
172179447,,,,,,,,,,,41.9968568,21.4201360
172286772,,,,,,,,,,,42.0004578,21.4416599
172286773,,,,,,,,,,,42.0012018,21.4421810
172286774,,,,,,,,,,,42.0015480,21.4426383
172286775,,,,,,,,,,,42.0016610,21.4432975
172286776,,,,,,,,,,,42.0015929,21.4435411
172286777,,,,,,,,,,,42.0011453,21.4448499
172286778,,,,,,,,,,,42.0008657,21.4451795
172286779,,,,,,,,,,,42.0006767,21.4453365
172286780,,,,,,,,,,,42.0004458,21.4454825
172286781,,,,,,,,,,,41.9996057,21.4453821
172286782,,,,,,,,,,,41.9994007,21.4451251
172286783,,,,,,,,,,,41.9990388,21.4445721
172286784,,,,,,,,,,,41.9986513,21.4435925
172286786,,,,,,,,,,,41.9987958,21.4424577
172286788,,,,,,,,,,,41.9991981,21.4405397
172286789,,,,,,,,,,,41.9998646,21.4403693
172286790,,,,,,,,,,,41.9999028,21.4411093
172286791,,,,,,,,,,,42.0000214,21.4414296
172286792,,,,,,,,,,,42.0001696,21.4415547
206121905,,,,,,,,,,,41.9977724,21.4159421
206121906,,,,,,,,,,,41.9980836,21.4161155
206121907,,,,,,,,,,,41.9970919,21.4162851
206121908,,,,,,,,,,,41.9970675,21.4157477
206121909,,,,,,,,,,,41.9971111,21.4157454
206121910,,,,,,,,,,,41.9971709,21.4157546
309851876,,,,,,,,,,,42.0017039,21.3896163
309851877,,,,,,,,,,,42.0020209,21.3880022
309851878,,,,,,,,,,,42.0013849,21.3878329
309851879,,,,,,,,,,,42.0013648,21.3879728
309851881,,,,,,,,,,,42.0010216,21.3878836
309851882,,,,,,,,,,,42.0008139,21.3894249
309852470,,,,,,,,,,,42.0015449,21.3867187
309852471,,,,,,,,,,,42.0012015,21.3866295
309853579,,,,,,,,,,,42.0003871,21.3932184
309874754,,,,,,,,,,,41.9986357,21.3930024
309880604,,,,,,,,,,,42.0052120,21.3973958
309880605,,,,,,,,,,,42.0044373,21.3971974
309880606,,,,,,,,,,,42.0042868,21.3985162
309881391,,,,,,,,,,,42.0038552,21.4001835
309881393,,,,,,,,,,,42.0038110,21.4009810
309892088,,,,,,,,,,,42.0052669,21.4058279
309892089,,,,,,,,,,,42.0044248,21.4056171
309892091,,,,,,,,,,,42.0051802,21.4064556
309896330,,,,,,,,,,,42.0008224,21.4204536
309896331,,,,,,,,,,,42.0003165,21.4209354
309896332,,,,,,,,,,,42.0000004,21.4203261
309896333,,,,,,,,,,,42.0002128,21.4193706
309896335,,,,,,,,,,,42.0005146,21.4194740
309958450,,,,,,,,,,,41.9945057,21.5086105
309958451,,,,,,,,,,,41.9949939,21.5072523
309958452,,,,,,,,,,,41.9951600,21.5073124
309958453,,,,,,,,,,,41.9955078,21.5070988
309958454,,,,,,,,,,,41.9957879,21.5076836
309958455,,,,,,,,,,,41.9952521,21.5090912
309960237,,,,,,,,,,,42.0046886,21.4868299
355804982,,,,,,,,,,,42.0109187,21.4414529
363425569,,,,,,,,,,,42.0086880,21.3761404
363425570,,,,,,,,,,,42.0092103,21.3767762
363425571,,,,,,,,,,,42.0096408,21.3764136
363425572,,,,,,,,,,,42.0096033,21.3759929
363455148,,,,,,,,,,,42.0061559,21.3733735
363455151,,,,,,,,,,,42.0046912,21.3726577
363455157,,,,,,,,,,,42.0043196,21.3740347
363455159,,,,,,,,,,,42.0057843,21.3747505
364070607,,,,,,,,,,,42.0075819,21.4126177
364070610,,,,,,,,,,,42.0074038,21.4126094
364070612,,,,,,,,,,,42.0073722,21.4131508
364070614,,,,,,,,,,,42.0070079,21.4131326
364070616,,,,,,,,,,,42.0069632,21.4133472
364070618,,,,,,,,,,,42.0075181,21.4136305
364070619,,,,,,,,,,,42.0079199,21.4135790
364070620,,,,,,,,,,,42.0079454,21.4132013
364070621,,,,,,,,,,,42.0075261,21.4131566
364971171,,,,,,,,,,,42.0074288,21.4135849
365810777,,,,,,,,,,,42.0027762,21.3901152
365810779,,,,,,,,,,,42.0026399,21.3911789
365810780,,,,,,,,,,,42.0034185,21.3913742
365810781,,,,,,,,,,,42.0035320,21.3903817
367157052,,,,,,,,,,,42.0026188,21.3356655
367157054,,,,,,,,,,,42.0026445,21.3353157
367157055,,,,,,,,,,,42.0023688,21.3352845
367157056,,,,,,,,,,,42.0022063,21.3352450
367157057,,,,,,,,,,,42.0019300,21.3351982
367157058,,,,,,,,,,,42.0016416,21.3352340
367157059,,,,,,,,,,,42.0015478,21.3352457
367157061,,,,,,,,,,,42.0014553,21.3361311
367157062,,,,,,,,,,,42.0014872,21.3371697
367157063,,,,,,,,,,,42.0024818,21.3372395
367157064,,,,,,,,,,,42.0026039,21.3360730
367550235,,,,,,,,,,,42.0041307,21.5019037
367550240,,,,,,,,,,,42.0032525,21.5026520
367550245,,,,,,,,,,,42.0031381,21.5035484
367550248,,,,,,,,,,,42.0035627,21.5038036
367550253,,,,,,,,,,,42.0042229,21.5039912
367550257,,,,,,,,,,,42.0042398,21.5024874
367836340,,,,,,,,,,,41.9913089,21.4227440
367836341,,,,,,,,,,,41.9906727,21.4221587
367836342,,,,,,,,,,,41.9901285,21.4232295
367836343,,,,,,,,,,,41.9907647,21.4238148
367846804,,,,,,,,,,,42.0002936,21.4009230
367847108,,,,,,,,,,,42.0016953,21.4034966
367847109,,,,,,,,,,,42.0005773,21.4033074
367847110,,,,,,,,,,,42.0007807,21.4017269
367847113,,,,,,,,,,,42.0018898,21.4019854
369316647,,,,,,,,,,,42.0072467,21.3978302
369316648,,,,,,,,,,,42.0053213,21.3975294
369316649,,,,,,,,,,,42.0052752,21.3987994
369316650,,,,,,,,,,,42.0071705,21.3992789
370652929,,,,,,,,,,,41.9942958,21.4244239
370652930,,,,,,,,,,,41.9943623,21.4237001
370652931,,,,,,,,,,,41.9943120,21.4232888
370652932,,,,,,,,,,,41.9939271,21.4232121
370652933,,,,,,,,,,,41.9937915,21.4243544
372677444,,,,,,,,,,,41.9871909,21.4168286
372677445,,,,,,,,,,,41.9867983,21.4168922
372677450,,,,,,,,,,,41.9868126,21.4170515
372677451,,,,,,,,,,,41.9870693,21.4170099
372677456,,,,,,,,,,,41.9871053,21.4174124
372677459,,,,,,,,,,,41.9872028,21.4173966
372677462,,,,,,,,,,,41.9871758,21.4170944
372677465,,,,,,,,,,,41.9876661,21.4170151
372677469,,,,,,,,,,,41.9876513,21.4168506
372677474,,,,,,,,,,,41.9871994,21.4169237
372677736,,,,,,,,,,,41.9877958,21.4170054
372677737,,,,,,,,,,,41.9876814,21.4171562
372677738,,,,,,,,,,,41.9877592,21.4172630
372677739,,,,,,,,,,,41.9877400,21.4172885
372677742,,,,,,,,,,,41.9878705,21.4174675
372677745,,,,,,,,,,,41.9880234,21.4172659
372677748,,,,,,,,,,,41.9878935,21.4170877
373128152,Dimkata Angelov - Gaberot,,,,,school,,,,,41.4320592,22.0140878
386718936,Библиотека Феткин,,,,,library,,,,,41.4340077,22.0124363
388348699,,,,,,,,,,,41.9774408,21.4609414
390431519,Факултет за туризам и угостителство,,,,,university,,,,,41.1078977,20.8087351
390432493,,,,,,,,,,,41.1148018,20.8049201
390432494,,,,,,,,,,,41.1137108,20.8055289
390432495,,,,,,,,,,,41.1131920,20.8070205
390432496,,,,,,,,,,,41.1133106,20.8073475
390432497,,,,,,,,,,,41.1145443,20.8059187
390432628,,,,,,,,,,,41.1139830,20.8058082
390432629,,,,,,,,,,,41.1137308,20.8056967
390432630,,,,,,,,,,,41.1136532,20.8060056
390432631,,,,,,,,,,,41.1138278,20.8060829
390432632,,,,,,,,,,,41.1136338,20.8069326
390432633,,,,,,,,,,,41.1137567,20.8069841
390432634,,,,,,,,,,,41.1138408,20.8069755
390432635,,,,,,,,,,,41.1139248,20.8066150
390432636,,,,,,,,,,,41.1138602,20.8065893
390432637,,,,,,,,,,,41.1139766,20.8061687
390432638,,,,,,,,,,,41.1139313,20.8061516
390432639,,,,,,,,,,,41.1140218,20.8058254
390432729,Григор Прличев,,,,,school,,,,,41.1138095,20.8059333
390435552,Централна детска градинка,,,,,school,,,,,41.1133180,20.8057101
391824747,,,,,,,,,,,41.9846630,21.4597227
391824751,,,,,,,,,,,41.9840586,21.4598362
391824755,,,,,,,,,,,41.9841422,21.4608066
391824757,,,,,,,,,,,41.9848201,21.4606796
393710597,,,,,,,,,,,41.9989585,21.4432848
393710598,,,,,,,,,,,41.9992933,21.4433412
393710599,,,,,,,,,,,41.9992948,21.4434138
393710600,,,,,,,,,,,41.9995331,21.4434764
393710601,,,,,,,,,,,41.9996074,21.4434844
393710602,,,,,,,,,,,41.9996738,21.4436603
393710603,,,,,,,,,,,41.9997642,21.4436566
393710604,,,,,,,,,,,41.9998446,21.4435209
393710605,,,,,,,,,,,41.9999429,21.4434225
393710606,,,,,,,,,,,41.9999253,21.4433558
393710607,,,,,,,,,,,41.9998377,21.4430803
393710608,,,,,,,,,,,41.9999443,21.4429810
393710609,,,,,,,,,,,42.0000862,21.4422666
393710610,,,,,,,,,,,41.9999967,21.4422687
393710611,,,,,,,,,,,41.9999283,21.4423907
393710612,,,,,,,,,,,41.9998844,21.4424431
393710613,,,,,,,,,,,41.9998145,21.4426353
393710614,,,,,,,,,,,41.9996507,21.4426721
393710615,,,,,,,,,,,41.9995957,21.4427907
393710616,,,,,,,,,,,41.9994522,21.4427386
393710617,,,,,,,,,,,41.9994532,21.4428223
393710618,,,,,,,,,,,41.9992459,21.4428270
393710619,,,,,,,,,,,41.9992471,21.4429259
393710620,,,,,,,,,,,41.9990519,21.4429430
393710622,,,,,,,,,,,41.9990529,21.4430135
393710623,,,,,,,,,,,41.9989858,21.4430373
393710624,,,,,,,,,,,41.9991968,21.4430319
393711213,,,,,,,,,,,42.0003154,21.4427084
393711214,,,,,,,,,,,42.0002911,21.4427090
393711215,,,,,,,,,,,42.0003132,21.4424707
393711216,,,,,,,,,,,42.0003128,21.4424396
393711217,,,,,,,,,,,42.0004684,21.4424849
393711218,,,,,,,,,,,42.0004712,21.4426823
393711219,,,,,,,,,,,42.0005222,21.4426810
393711220,,,,,,,,,,,42.0005219,21.4426562
393711221,,,,,,,,,,,42.0005716,21.4427306
393711222,,,,,,,,,,,42.0006648,21.4427281
393711223,,,,,,,,,,,42.0008180,21.4428346
393711224,,,,,,,,,,,42.0008198,21.4429379
393711227,,,,,,,,,,,42.0012155,21.4429551
393711228,,,,,,,,,,,42.0012172,21.4430511
393711229,,,,,,,,,,,42.0014870,21.4430424
393711230,,,,,,,,,,,42.0014884,21.4431204
393711232,,,,,,,,,,,42.0013598,21.4433499
393711233,,,,,,,,,,,42.0014533,21.4433588
393711234,,,,,,,,,,,42.0012236,21.4434412
393711235,,,,,,,,,,,42.0012255,21.4435581
393711236,,,,,,,,,,,42.0010372,21.4435637
393711237,,,,,,,,,,,42.0010385,21.4436474
393711238,,,,,,,,,,,42.0009130,21.4436512
393711239,,,,,,,,,,,42.0008419,21.4436193
393711240,,,,,,,,,,,42.0008448,21.4438326
393711241,,,,,,,,,,,42.0007474,21.4438350
393711242,,,,,,,,,,,42.0007449,21.4436559
393711243,,,,,,,,,,,42.0005988,21.4436595
393711244,,,,,,,,,,,42.0005967,21.4435078
393711245,,,,,,,,,,,42.0005418,21.4434192
393711246,,,,,,,,,,,42.0006489,21.4434169
393711247,,,,,,,,,,,42.0006459,21.4431720
393711248,,,,,,,,,,,42.0005319,21.4431056
393711249,,,,,,,,,,,42.0004372,21.4431077
393711250,,,,,,,,,,,42.0004349,21.4429123
393711251,,,,,,,,,,,42.0003451,21.4429142
393711799,,,,,,,,,,,42.0001695,21.4437588
393711800,,,,,,,,,,,42.0003780,21.4437702
393711801,,,,,,,,,,,42.0003980,21.4437941
393711802,,,,,,,,,,,42.0004309,21.4438153
393711803,,,,,,,,,,,42.0004857,21.4438378
393711804,,,,,,,,,,,42.0004757,21.4439107
393711805,,,,,,,,,,,42.0005899,21.4439104
393711806,,,,,,,,,,,42.0005901,21.4440417
393711808,,,,,,,,,,,42.0004848,21.4441476
393711809,,,,,,,,,,,42.0004904,21.4444824
393711810,,,,,,,,,,,42.0004339,21.4444842
393711811,,,,,,,,,,,42.0004408,21.4448899
393711813,,,,,,,,,,,42.0003597,21.4449352
393711814,,,,,,,,,,,42.0003531,21.4445323
393711818,,,,,,,,,,,42.0001883,21.4445371
393711819,,,,,,,,,,,42.0002107,21.4449858
393711820,,,,,,,,,,,42.0002155,21.4452646
393711821,,,,,,,,,,,42.0001228,21.4451907
393711822,,,,,,,,,,,42.0001082,21.4445127
393711825,,,,,,,,,,,41.9995484,21.4449475
393711826,,,,,,,,,,,41.9994929,21.4449499
393711828,,,,,,,,,,,41.9994699,21.4450215
393711829,,,,,,,,,,,41.9994071,21.4448978
393711831,,,,,,,,,,,41.9993663,21.4444237
393711832,,,,,,,,,,,41.9993403,21.4444250
393711834,,,,,,,,,,,41.9993382,21.4443497
393711835,,,,,,,,,,,41.9993803,21.4443476
393711836,,,,,,,,,,,41.9993764,21.4442057
393711838,,,,,,,,,,,41.9994568,21.4442017
393711839,,,,,,,,,,,41.9994546,21.4441236
393711841,,,,,,,,,,,41.9995307,21.4441199
393711842,,,,,,,,,,,41.9995329,21.4442015
393711844,,,,,,,,,,,42.0000381,21.4441194
393711846,,,,,,,,,,,42.0000751,21.4440704
393711848,,,,,,,,,,,41.9998464,21.4440788
393711849,,,,,,,,,,,41.9998441,21.4439434
393711850,,,,,,,,,,,41.9999654,21.4439405
393711852,,,,,,,,,,,41.9999626,21.4437293
393711854,,,,,,,,,,,42.0001140,21.4437257
393712299,,,,,,,,,,,42.0001404,21.4417942
393712300,,,,,,,,,,,42.0001093,21.4419399
393712302,,,,,,,,,,,42.0000455,21.4418541
393712304,,,,,,,,,,,41.9998417,21.4419645
393712305,,,,,,,,,,,41.9998241,21.4419652
393712306,,,,,,,,,,,41.9998278,21.4421279
393712308,,,,,,,,,,,42.0000594,21.4421184
393712309,,,,,,,,,,,42.0000575,21.4420340
393712310,,,,,,,,,,,42.0001470,21.4420304
393712311,,,,,,,,,,,42.0001517,21.4422401
393712312,,,,,,,,,,,42.0002570,21.4422358
393712313,,,,,,,,,,,42.0002548,21.4421353
393712315,,,,,,,,,,,42.0004296,21.4421283
393712316,,,,,,,,,,,42.0004241,21.4418787
393712317,,,,,,,,,,,42.0003807,21.4418805
393712318,,,,,,,,,,,42.0002607,21.4419585
393712319,,,,,,,,,,,42.0002610,21.4417946
411271277,,,,,,,,,,,41.5114236,21.2166213
411271278,,,,,,,,,,,41.5114658,21.2177816
412381513,,,,,,,,,,,41.5123898,21.2164378
412381514,,,,,,,,,,,41.5113590,21.2165276
412381515,,,,,,,,,,,41.5112986,21.2152262
412381520,,,,,,,,,,,41.5123904,21.2153173
414623390,,,,,,,,,,,41.5095771,21.2167905
414623391,,,,,,,,,,,41.5099464,21.2167074
414623392,,,,,,,,,,,41.5099718,21.2169085
414623393,,,,,,,,,,,41.5096025,21.2169916
415659458,,,,,,,,,,,41.5106038,21.2166077
415659459,,,,,,,,,,,41.5100548,21.2165609
415659460,,,,,,,,,,,41.5100665,21.2172473
415659461,,,,,,,,,,,41.5105921,21.2172863
416393804,,,,,,,,,,,42.0356458,21.4260321
416393805,,,,,,,,,,,42.0351093,21.4243169
416393806,,,,,,,,,,,42.0347169,21.4247759
416393807,,,,,,,,,,,42.0344652,21.4251460
416393808,,,,,,,,,,,42.0345389,21.4256307
416393809,,,,,,,,,,,42.0346314,21.4259239
416393810,,,,,,,,,,,42.0348521,21.4264248
417443916,,,,,,,,,,,42.0023865,21.4432916
418340616,,,,,,,,,,,41.0234253,21.3269635
418872688,,,,,,,,,,,42.0053196,21.4066027
418872689,,,,,,,,,,,42.0043380,21.4062447
418872692,,,,,,,,,,,42.0037526,21.4105069
418872694,,,,,,,,,,,42.0051612,21.4108433
418872695,,,,,,,,,,,42.0056123,21.4071510
418872745,,,,,,,,,,,42.0052000,21.4080185
418872746,,,,,,,,,,,42.0048448,21.4079315
418872747,,,,,,,,,,,42.0047469,21.4086561
418872748,,,,,,,,,,,42.0051021,21.4087430
418872767,,,,,,,,,,,42.0046295,21.4095833
418872768,,,,,,,,,,,42.0044892,21.4105860
418872769,,,,,,,,,,,42.0048363,21.4106742
418872791,,,,,,,,,,,42.0046292,21.4075460
418872792,,,,,,,,,,,42.0042406,21.4074422
418872793,,,,,,,,,,,42.0040941,21.4084358
418872794,,,,,,,,,,,42.0044827,21.4085396
418873132,,,,,,,,,,,42.0043122,21.4094481
418873133,,,,,,,,,,,42.0039753,21.4093667
418873134,,,,,,,,,,,42.0038853,21.4100412
418873135,,,,,,,,,,,42.0042584,21.4098512
418917613,,,,,,,,,,,41.9931541,21.4028180
418917617,,,,,,,,,,,41.9930662,21.4035228
418917621,,,,,,,,,,,41.9925544,21.4033893
419215222,,,,,,,,,,,41.9981394,21.4386602
419215226,,,,,,,,,,,41.9979398,21.4389539
419215229,,,,,,,,,,,41.9979285,21.4386176
419215232,,,,,,,,,,,41.9978742,21.4389725
419215235,,,,,,,,,,,41.9978852,21.4392989
419215245,,,,,,,,,,,41.9976863,21.4393111
419215249,,,,,,,,,,,41.9978906,21.4395470
419215251,,,,,,,,,,,41.9979017,21.4398735
419215254,,,,,,,,,,,41.9978332,21.4400724
419216285,,,,,,,,,,,41.9974910,21.4385862
419216288,,,,,,,,,,,41.9973470,21.4385956
419216289,,,,,,,,,,,41.9973609,21.4389816
419216292,,,,,,,,,,,41.9972997,21.4389856
419216296,,,,,,,,,,,41.9973155,21.4394225
419216299,,,,,,,,,,,41.9974077,21.4394165
419216303,,,,,,,,,,,41.9973986,21.4391641
419216305,,,,,,,,,,,41.9975647,21.4391533
419216306,,,,,,,,,,,41.9975594,21.4390076
419216309,,,,,,,,,,,41.9975064,21.4390111
423190701,,,,,,,,,,,41.9870498,21.4582039
423190703,,,,,,,,,,,41.9863416,21.4576202
423190705,,,,,,,,,,,41.9859361,21.4585182
423190707,,,,,,,,,,,41.9866543,21.4590879
429695522,,,,,,,,,,,41.0236380,21.3255932
434357275,,,,,,,,,,,41.0372482,21.3383452
434360388,,,,,,,,,,,41.0364164,21.3381723
441053058,,,,,,,,,,,41.9735598,21.4405995
441053059,,,,,,,,,,,41.9731046,21.4408418
441053060,,,,,,,,,,,41.9731876,21.4411448
441053061,,,,,,,,,,,41.9736476,21.4409024
441057683,,,,,,,,,,,42.0054208,21.4058722
441057684,,,,,,,,,,,42.0058499,21.4059795
441057685,,,,,,,,,,,42.0057211,21.4069574
441057697,,,,,,,,,,,42.0045768,21.4063651
441057698,,,,,,,,,,,42.0044740,21.4063377
441057699,,,,,,,,,,,42.0044345,21.4066064
441057700,,,,,,,,,,,42.0045373,21.4066338
441057701,,,,,,,,,,,42.0046821,21.4066664
441057702,,,,,,,,,,,42.0047216,21.4063977
441057703,,,,,,,,,,,42.0045792,21.4066390
441057704,,,,,,,,,,,42.0046188,21.4063703
441057705,,,,,,,,,,,42.0048264,21.4067013
441057707,,,,,,,,,,,42.0047235,21.4066739
441057709,,,,,,,,,,,42.0049840,21.4067394
441057710,,,,,,,,,,,42.0050235,21.4064707
441057711,,,,,,,,,,,42.0048811,21.4067120
441057712,,,,,,,,,,,42.0049207,21.4064433
441057714,,,,,,,,,,,42.0051718,21.4065075
441057715,,,,,,,,,,,42.0050294,21.4067488
441057716,,,,,,,,,,,42.0050690,21.4064801
441057717,,,,,,,,,,,42.0055752,21.4063983
441057718,,,,,,,,,,,42.0055191,21.4068220
441057719,,,,,,,,,,,42.0057178,21.4068696
441057720,,,,,,,,,,,42.0057739,21.4064459
442514137,,,,,,,,,,,41.0286350,21.3337356
442636070,,,,,,,,,,,41.0308163,21.3267030
442904479,,,,,,,,,,,41.9143079,22.4096508
442904480,,,,,,,,,,,41.9138256,22.4096479
442904481,,,,,,,,,,,41.9138361,22.4101315
442904482,,,,,,,,,,,41.9142992,22.4101433
442904483,,,,,,,,,,,41.9140924,22.4101380
442904484,,,,,,,,,,,41.9134947,22.4096483
442904485,,,,,,,,,,,41.9135084,22.4104180
442904486,,,,,,,,,,,41.9137642,22.4110935
442904487,,,,,,,,,,,41.9139692,22.4113588
442929487,,,,,,,,,,,41.9236061,22.4106558
442929489,,,,,,,,,,,41.9232180,22.4106794
442929491,,,,,,,,,,,41.9232613,22.4115087
442929500,,,,,,,,,,,41.9235791,22.4114769
444905371,,,,,,,,,,,41.9104618,22.4031034
444905373,,,,,,,,,,,41.9098080,22.4027273
444905374,,,,,,,,,,,41.9095602,22.4034489
444905375,,,,,,,,,,,41.9102362,22.4038847
444981411,,,,,,,,,,,41.9145221,22.4363698
444981412,,,,,,,,,,,41.9134361,22.4364575
444981415,,,,,,,,,,,41.9138129,22.4385009
444981416,,,,,,,,,,,41.9138636,22.4385878
444981417,,,,,,,,,,,41.9151207,22.4394603
446270319,,,,,,,,,,,42.0025191,21.4594243
446270322,,,,,,,,,,,42.0020343,21.4594501
446270332,,,,,,,,,,,42.0020343,21.4593900
446270335,,,,,,,,,,,42.0015815,21.4593900
446270336,,,,,,,,,,,42.0015815,21.4591840
446270337,,,,,,,,,,,42.0017027,21.4591840
446270338,,,,,,,,,,,42.0017027,21.4592441
446270340,,,,,,,,,,,42.0019195,21.4592527
446270343,,,,,,,,,,,42.0019195,21.4591840
446270345,,,,,,,,,,,42.0019897,21.4591926
446270347,,,,,,,,,,,42.0019897,21.4590038
446270350,,,,,,,,,,,42.0020981,21.4590123
446270352,,,,,,,,,,,42.0020917,21.4592098
446270359,,,,,,,,,,,42.0021364,21.4592098
446270362,,,,,,,,,,,42.0021364,21.4593042
446270364,,,,,,,,,,,42.0025127,21.4592956
446272771,,,,,,,,,,,41.9868968,21.4402937
446272774,,,,,,,,,,,41.9867427,21.4402618
446272780,,,,,,,,,,,41.9868387,21.4394241
446272782,,,,,,,,,,,41.9869928,21.4394561
447558984,,,,,,,,,,,41.0263971,21.3432689
447668123,,,,,,,,,,,41.0284276,21.3350008
447668128,,,,,,,,,,,41.0281888,21.3342244
447791591,,,,,,,,,,,41.9984252,21.5003054
447791594,,,,,,,,,,,41.9981952,21.5000552
447791596,,,,,,,,,,,41.9985909,21.4988654
447791598,,,,,,,,,,,41.9994024,21.4982252
447791600,,,,,,,,,,,41.9998550,21.4986207
447791602,,,,,,,,,,,41.9991996,21.5005830
447888262,,,,,,,,,,,41.9886720,21.4369217
447888275,,,,,,,,,,,41.9888152,21.4379639
447888282,,,,,,,,,,,41.9889347,21.4379061
448115436,,,,,,,,,,,41.0221023,21.3248361
448115437,,,,,,,,,,,41.0225986,21.3250937
452481938,,,,,,,,,,,41.0260572,21.3442980
469931590,,,,,,,,,,,41.0364990,21.3385378
470029607,Gradska Biblioteka,,,,,library,,,,,42.2055718,22.3361557
470029608,Osnovno Uchilishte "Joakim Krchovski" (Partizan),,,,,school,,,,,42.2057455,22.3356267
470616425,Бели Мурги,,,,,school,,,,,41.9880653,21.4158375
470952827,,,,,,,,,,,41.9851647,21.4599979
470952833,,,,,,,,,,,41.9840939,21.4590736
470952842,,,,,,,,,,,41.9841145,21.4608514
470952851,,,,,,,,,,,41.9848404,21.4607129
470953041,,,,,,,,,,,41.9847801,21.4604685
470953046,,,,,,,,,,,41.9846978,21.4600583
470953625,,,,,,,,,,,41.9844650,21.4606048
470953631,,,,,,,,,,,41.9845609,21.4600841
472660780,,,,,,,,,,,41.9141069,22.4123662
472660781,,,,,,,,,,,41.9139656,22.4122967
472660784,,,,,,,,,,,41.9135817,22.4122045
472660785,,,,,,,,,,,41.9132103,22.4125375
472660788,,,,,,,,,,,41.9132363,22.4142037
472660789,,,,,,,,,,,41.9135385,22.4145854
472660790,,,,,,,,,,,41.9141821,22.4134042
472660793,,,,,,,,,,,41.9136126,22.4125780
472660794,,,,,,,,,,,41.9132655,22.4131898
472660795,,,,,,,,,,,41.9134276,22.4133559
472660796,,,,,,,,,,,41.9135262,22.4131821
472660798,,,,,,,,,,,41.9134960,22.4131511
472660799,,,,,,,,,,,41.9137445,22.4127131
473420538,,,,,,,,,,,41.0287259,21.3325705
478708631,ООУ „Дедо Илјо Малешевски“,,,,,school,,,,,41.7083571,22.8557297
480492217,,,,,,,,,,,41.9951643,21.5108355
480492218,,,,,,,,,,,41.9951291,21.5111671
480492219,,,,,,,,,,,41.9950772,21.5110664
480492220,,,,,,,,,,,41.9950322,21.5107495
484619427,,,,,,,,,,,41.9951812,21.5110017
484619430,,,,,,,,,,,41.9950557,21.5111346
484619432,,,,,,,,,,,41.9950391,21.5110419
484619434,,,,,,,,,,,41.9950676,21.5109500
484619438,,,,,,,,,,,41.9949722,21.5108780
497549499,Детска градинка „23 Август“,,,,,kindergarten,,,,,41.7059800,22.8538000
499125850,,,,,,school,,,,,41.6546908,20.7336799
504082289,,,,,,,,,,,41.5158181,21.9447573
504082669,,,,,,,,,,,41.5162874,21.9451060
504084522,,,,,,,,,,,41.5179448,21.9404039
534285407,ЦСО Нико Нестор,,,,,school,,,,,41.1826650,20.6755028
545690694,,,,,,,,,,,42.0224022,21.4416726
545690703,,,,,,,,,,,42.0223753,21.4440934
545690735,,,,,,,,,,,42.0227642,21.4442994
545690744,,,,,,,,,,,42.0231901,21.4444034
545690755,,,,,,,,,,,42.0231417,21.4416567
547076356,ОСЕУ "8-ми Септември",,,,,school,,,,,42.0101321,20.9800652
547085588,,,,,,,,,,,41.9918955,20.9618799
552587260,,,,,,,,,,,42.0117864,21.4386086
552587261,,,,,,,,,,,42.0104824,21.4389458
552587262,,,,,,,,,,,42.0107123,21.4374099
552587263,,,,,,,,,,,42.0114330,21.4371750
552740008,,,,,,kindergarten,,,,,42.0387406,21.4242968
552763571,,,,,,,,,,,42.0305034,21.4409566
552763575,,,,,,,,,,,42.0296689,21.4407524
552763580,,,,,,,,,,,42.0295832,21.4412089
552763583,,,,,,,,,,,42.0304428,21.4414966
552781811,ООУ „Свети Климент Охридски“ - Бутел,,,https://www.facebook.com/klimentohridskibutel,,school,,,,,42.0401876,21.4453940
553868046,Музичко-балетско училиште „Илија Николовски - Луј“,,,,,school,,,,,41.9983639,21.4355617
559916051,,,,,,,,,,,41.9800150,21.4254022
559916052,,,,,,,,,,,41.9799752,21.4263857
559916053,,,,,,,,,,,41.9792797,21.4269732
559916054,,,,,,,,,,,41.9787702,21.4271197
559916056,,,,,,,,,,,41.9783714,21.4274270
559916058,,,,,,,,,,,41.9782780,21.4271858
559916059,,,,,,,,,,,41.9786259,21.4256021
559916061,,,,,,,,,,,41.9796573,21.4244497
735995498,,,,,,,,,,,42.0021549,21.4517388
735995500,,,,,,,,,,,42.0001128,21.4545155
735995501,,,,,,,,,,,41.9998592,21.4532139
738836547,Партенија Зографски,,,,,school,,,,,41.9825660,21.4363017
774800638,O.U Goce Delcev,,,,,school,,,,,41.0897292,21.0162785
850990939,о.у. "Гоце Делчев",,,,,school,,,,,41.9930543,21.5817980
911104374,,,,,,,,,,,42.0017530,21.4381019
911104377,,,,,,,,,,,42.0016331,21.4376321
911104379,,,,,,,,,,,42.0019179,21.4376706
911104381,,,,,,,,,,,42.0015602,21.4378242
911104383,,,,,,,,,,,42.0015926,21.4374454
911104385,,,,,,,,,,,42.0015932,21.4379913
911104389,,,,,,,,,,,42.0017014,21.4379213
911104391,,,,,,,,,,,42.0017743,21.4377292
911104393,,,,,,,,,,,42.0014277,21.4378768
913069400,,,,,,school,,,,,41.4419022,22.0199221
